removed_task,removed_path,removed_label,kept_task,kept_path,kept_label,hamming
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4ce74e5eb51d.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f5e9a307288c.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4cfd22ae43d4.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f35d80bb1a22.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4d167ca69ea8.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/496155f71d0a.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4e1e252317b5.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/365f8c01d994.png,Mild DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4e231670b48c.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fc782722a50c.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4e54ccfd49b2.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/496155f71d0a.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4ecd1fdd1435.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2b48daf24be0.png,Severe DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4ef16a53d899.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/436fa3fd145a.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4f5dd7660b17.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2f284b6a1940.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4fecf87184e6.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f7edc074f06b.png,Moderate DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4fef9ed8a4c5.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f9ecf1795804.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/500aad15b7c8.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f02956bd7c50.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/50840c36f0b4.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e9ab8413e771.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/50a2aef380c8.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f025f33b2c9b.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/50d8249f7bc9.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f71aca5a7dc3.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/51030843fde2.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/44c869174e3a.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/51131b48f9d4.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/42a850acd2ac.png,Moderate DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/51269b77d312.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/ed6704e3b72e.png,Severe DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/51a078d6d43a.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/3325b1fe55d2.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/51d0034d177d.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/345b1f0abbba.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/521d3e264d71.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fe0fc67c7980.png,Severe DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/523b3f0fc646.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4d17559ac1e2.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5265dc9acdf8.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/3ac3fbfca7d4.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/529906ff9dfa.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1b862fb6f65d.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5299a532f0e0.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/496155f71d0a.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/52dbec057cc8.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2f9b66784109.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/52edbe29d655.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/3325b1fe55d2.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/53273d664cd8.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f6d760566a51.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/53ddae6a619e.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f58cdfa968be.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/54f57cf26126.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/54334705a34d.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5548a7961a3e.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/3f49f8d100e9.png,Severe DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/55f7f018c61c.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4d17559ac1e2.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/565f3404f9b2.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e82232a3c28b.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/56e56aa08362.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/ea588d1e5d96.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/571bbdbf585e.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1c7a013eeba7.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5889a0c75cac.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e50b0174690d.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/58a9e0d7f7af.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/504a69096fcb.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/58af2c054ced.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fca1a8738b8a.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/58c12863f33d.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f3a4751af42e.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5905a9b06a73.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/3f49f8d100e9.png,Severe DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/594f69b503ad.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1bf30c84bbad.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/595446774178.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/36041171f441.png,Mild DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/59bd19c1c5bb.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f4ea2a2cfbb9.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5a0fe0ee4301.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/389552047476.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5a36cea278ae.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1ae8c165fd53.png,Moderate DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5a444c32cd9a.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e4dcca36ceb4.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5ad3dabeb2cd.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/eda1d75cbcf0.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5b32ece9c627.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/545df1bbcd61.png,Mild DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5b47043942f4.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4a96c28f3f07.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5baed382f062.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1cb6961d141c.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5c817060c0ed.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fa7fa797c650.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5c8482926a08.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e6a58edc5b42.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5ca779ace6e7.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e7291472109b.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5d5b5da5f939.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2a2a6435f7f3.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5d6239c0fd39.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fbdc796290d4.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5d9c841eb245.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5288f7441f64.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5dc23e440de3.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f4d3777f2710.png,Moderate DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5e97cb2b0888.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/eabc7c716255.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5f4a8c074bd5.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f7e9fa75c7c1.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6028a575dc27.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/33e8e26a75d4.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/60f15dd68d30.png,Proliferative DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fcc6aa6755e6.png,Severe DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6155cf375354.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fa573163dd8b.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6165081b9021.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/42985aa2e32f.png,No DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/61d9c88a3a4b.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1db0393cdbc1.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/628b581aa905.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f952ad2e4356.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6294b378d09f.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1cb6961d141c.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/62b4be2799ca.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/fe3f62695b2d.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/62b826899151.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2da82d14e1b7.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/62cc7ddb53b6.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f9ecf1795804.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/63b71347e95d.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1f4fb37e0854.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/63c0eafd6aa9.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/545df1bbcd61.png,Mild DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/64b9206afb3f.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/356304d15a5c.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/65a7fe9482fe.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/61c667663f2f.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/65cf00be6fb4.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/ef247f28004f.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/65f5d2a6eb7e.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1ca35d483772.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/66460ecab347.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4b6cb0bcfd44.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/664b1f9a2087.png,Proliferative DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/4f60129e9a5b.png,Moderate DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/668a319c2d23.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/501c319f7a9f.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6735931000ec.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/ed88faaa325a.png,Moderate DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/674057ab250c.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e77a93c3d9a9.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/675de69373f8.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/41ab357d103f.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6762b2b48ea5.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/2f284b6a1940.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/67c03349bb31.png,Moderate DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1b862fb6f65d.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/67d8f94f04e0.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/ee77763a6afb.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/67ed8cc78b97.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/260a455692b5.png,No DR,2
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/691eeb59b4cb.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/1c13a1483f4a.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/69c4cbb630de.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/26d9576e8043.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6b00cb764237.png,Mild DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/64678182d8a8.png,Mild DR,0
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6b128e648646.png,Severe DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/44e0d56e9d42.png,Moderate DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6b3860e8f64f.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/29d059522fa1.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6b91e99c9408.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/e4f12411fd85.png,Proliferative DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6bb30ec3231a.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/5814cbd2e9bf.png,No DR,4
T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/train_images/train_images/6bf2a81a5d91.png,No DR,T1_APTOS,/kaggle/input/datasets/mariaherrerot/aptos2019/test_images/test_images/f4874247ede6.png,No DR,4
